buzon,interes,costo_logistico_mean,costo_logistico_std,costo_financiero_mean,costo_financiero_std,costo_total_mean,costo_total_std,costo_logistico_financiero_mean,costo_logistico_financiero_std,costo_financiero_financiero_mean,costo_financiero_financiero_std,costo_total_financiero_mean,costo_total_financiero_std,ganancia_mean,ganancia_std
1,5.0,0.52,0.055,5.8,0.75,6.3,0.75,1.5,0.25,2.3,0.21,3.8,0.18,39,7.9
1,6.0,0.52,0.055,6.9,0.9,7.4,0.9,1.8,0.23,2.4,0.22,4.2,0.19,42,7.5
1,7.0,0.52,0.055,8,1,8.5,1,1.9,0.2,2.6,0.24,4.6,0.21,45,7.2
1,8.0,0.52,0.055,9.1,1.2,9.6,1.2,2,0.15,2.9,0.23,4.9,0.23,48,6.9
1,9.0,0.52,0.055,10,1.3,11,1.3,2.2,0.21,3.1,0.24,5.3,0.25,50,6.7
1,10.0,0.52,0.055,11,1.5,12,1.5,2.3,0.24,3.3,0.28,5.6,0.26,52,6.4
2,1.0,1.1,0.11,0.78,0.077,1.8,0.14,1.1,0.11,0.59,0.048,1.6,0.11,10,4.1
2,2.0,1.1,0.11,1.6,0.15,2.6,0.2,1.1,0.11,1.2,0.092,2.2,0.13,15,5.5
2,3.0,1.1,0.11,2.3,0.23,3.4,0.27,1.1,0.14,1.7,0.14,2.8,0.16,17,6.1
2,4.0,1.1,0.11,3.1,0.3,4.1,0.34,1.3,0.24,2,0.2,3.3,0.17,19,6.3
2,5.0,1.1,0.11,3.8,0.38,4.9,0.41,1.5,0.25,2.2,0.2,3.8,0.18,22,6.4
2,6.0,1.1,0.11,4.6,0.45,5.6,0.48,1.8,0.23,2.4,0.22,4.2,0.19,25,6.4
2,7.0,1.1,0.11,5.3,0.53,6.4,0.55,1.9,0.2,2.6,0.24,4.6,0.21,28,6.2
2,8.0,1.1,0.11,6,0.6,7.1,0.62,2,0.15,2.9,0.23,4.9,0.23,30,6
2,9.0,1.1,0.11,6.8,0.67,7.8,0.69,2.2,0.21,3.1,0.24,5.3,0.25,32,5.9
2,10.0,1.1,0.11,7.5,0.74,8.5,0.76,2.3,0.24,3.3,0.28,5.6,0.26,34,5.9
3,1.0,1.8,0.25,0.56,0.046,2.4,0.26,1.8,0.25,0.44,0.032,2.3,0.24,5.1,2.1
3,2.0,1.8,0.25,1.1,0.091,2.9,0.28,1.8,0.25,0.86,0.065,2.7,0.23,8.3,3.3
3,3.0,1.8,0.25,1.7,0.14,3.5,0.3,1.8,0.25,1.3,0.097,3.1,0.22,11,4.1
3,4.0,1.8,0.25,2.2,0.18,4,0.33,1.9,0.26,1.6,0.13,3.5,0.22,12,4.6
3,5.0,1.8,0.25,2.7,0.22,4.6,0.36,1.9,0.26,2,0.17,3.9,0.22,14,5
3,6.0,1.8,0.25,3.3,0.27,5.1,0.39,2,0.24,2.2,0.19,4.3,0.23,16,5.2
3,7.0,1.8,0.25,3.8,0.31,5.6,0.42,2.1,0.26,2.5,0.21,4.6,0.24,17,5.2
3,8.0,1.8,0.25,4.3,0.35,6.1,0.46,2.2,0.25,2.8,0.2,5,0.25,19,5.3
3,9.0,1.8,0.25,4.8,0.4,6.7,0.49,2.3,0.25,3,0.23,5.3,0.26,20,5.3
3,10.0,1.8,0.25,5.3,0.44,7.2,0.53,2.4,0.27,3.2,0.25,5.6,0.27,21,5.3
4,1.0,2.7,0.34,0.44,0.032,3.1,0.34,2.7,0.34,0.33,0.021,3,0.33,3.3,1.3
4,2.0,2.7,0.34,0.87,0.064,3.6,0.34,2.7,0.34,0.66,0.042,3.4,0.33,5.7,2.2
4,3.0,2.7,0.34,1.3,0.096,4,0.35,2.7,0.34,0.98,0.061,3.7,0.33,7.6,2.8
4,4.0,2.7,0.34,1.7,0.13,4.4,0.36,2.7,0.34,1.3,0.083,4,0.33,9.2,3.3
4,5.0,2.7,0.34,2.1,0.16,4.8,0.37,2.7,0.34,1.6,0.1,4.3,0.33,11,3.7
4,6.0,2.7,0.34,2.6,0.19,5.3,0.39,2.8,0.35,1.9,0.12,4.6,0.33,12,4
4,7.0,2.7,0.34,3,0.22,5.7,0.41,2.8,0.35,2.2,0.15,4.9,0.33,13,4.2
4,8.0,2.7,0.34,3.4,0.25,6.1,0.42,2.8,0.35,2.4,0.16,5.2,0.33,14,4.4
4,9.0,2.7,0.34,3.8,0.28,6.5,0.44,2.9,0.34,2.7,0.18,5.5,0.34,15,4.5
4,10.0,2.7,0.34,4.2,0.31,6.9,0.46,2.9,0.34,2.9,0.19,5.8,0.34,15,4.6
