buzon,interes,costo_logistico_mean,costo_logistico_std,costo_financiero_mean,costo_financiero_std,costo_total_mean,costo_total_std,costo_logistico_financiero_mean,costo_logistico_financiero_std,costo_financiero_financiero_mean,costo_financiero_financiero_std,costo_total_financiero_mean,costo_total_financiero_std,ganancia_mean,ganancia_std
1,10.0,1,2.2E-16,12,1.4,13,1.4,3.1,3.1E-15,4.4,0.12,7.5,0.12,40,7.3
2,1.0,2,4.3E-16,0.83,0.068,2.9,0.068,2,1.6E-15,0.59,0.016,2.6,0.016,8.2,2.2
2,2.0,2,4.3E-16,1.6,0.14,3.7,0.14,2,1.7E-15,1.2,0.032,3.2,0.032,13,3.3
2,3.0,2,4.3E-16,2.5,0.2,4.5,0.2,2,1.5E-15,1.8,0.048,3.8,0.048,15,3.9
2,4.0,2,4.3E-16,3.3,0.27,5.3,0.27,2,2.2E-15,2.3,0.064,4.4,0.064,17,4.4
2,5.0,2,4.3E-16,4.1,0.33,6.1,0.33,2,2.4E-15,2.9,0.08,4.9,0.08,19,4.7
2,6.0,2,4.3E-16,4.8,0.4,6.9,0.4,2,2.3E-15,3.5,0.095,5.5,0.095,20,4.9
2,7.0,2,4.3E-16,5.6,0.46,7.7,0.46,2.1,0.14,4,0.16,6.1,0.11,21,5.1
2,8.0,2,4.3E-16,6.4,0.53,8.4,0.53,2.5,0.51,4.1,0.49,6.6,0.11,22,5.3
2,9.0,2,4.3E-16,7.2,0.59,9.2,0.59,3,0.14,4,0.18,7,0.11,23,5.3
2,10.0,2,4.3E-16,7.9,0.65,10,0.65,3.1,3.4E-15,4.4,0.12,7.5,0.12,25,5.3
3,1.0,3.1,3.3E-08,0.59,0.037,3.7,0.037,3.1,1.2E-15,0.48,0.024,3.5,0.024,3.2,1.1
3,2.0,3.1,3.3E-08,1.2,0.073,4.2,0.073,3.1,1.8E-15,0.95,0.047,4,0.047,5.6,1.9
3,3.0,3.1,3.3E-08,1.8,0.11,4.8,0.11,3.1,1.9E-15,1.4,0.07,4.5,0.07,7.3,2.5
3,4.0,3.1,3.3E-08,2.3,0.14,5.4,0.14,3.1,2.6E-15,1.9,0.093,4.9,0.093,8.6,2.9
3,5.0,3.1,3.3E-08,2.9,0.18,6,0.18,3.1,2.7E-15,2.3,0.12,5.4,0.12,9.7,3.3
3,6.0,3.1,3.3E-08,3.5,0.21,6.5,0.21,3.1,2.9E-15,2.8,0.14,5.8,0.14,11,3.5
3,7.0,3.1,3.3E-08,4,0.25,7.1,0.25,3.1,0.09,3.2,0.17,6.3,0.16,11,3.8
3,8.0,3.1,3.3E-08,4.6,0.28,7.7,0.28,3.1,0.13,3.6,0.21,6.7,0.18,12,3.9
3,9.0,3.1,3.3E-08,5.1,0.32,8.2,0.32,3.3,0.37,3.9,0.29,7.2,0.19,13,4
3,10.0,3.1,3.3E-08,5.7,0.35,8.8,0.35,3.4,0.46,4.1,0.35,7.6,0.18,13,4
4,1.0,4.4,0.36,0.45,0.026,4.8,0.35,4.4,0.36,0.38,0.019,4.8,0.34,1.5,0.61
4,2.0,4.4,0.36,0.9,0.053,5.3,0.35,4.4,0.36,0.76,0.038,5.1,0.33,2.7,1.1
4,3.0,4.4,0.36,1.3,0.079,5.7,0.36,4.4,0.36,1.1,0.057,5.5,0.32,3.7,1.5
4,4.0,4.4,0.36,1.8,0.1,6.2,0.36,4.4,0.36,1.5,0.079,5.9,0.31,4.5,1.8
4,5.0,4.4,0.36,2.2,0.13,6.6,0.36,4.4,0.36,1.9,0.099,6.2,0.3,5.2,2.1
4,6.0,4.4,0.36,2.7,0.15,7,0.37,4.4,0.37,2.2,0.13,6.6,0.29,5.9,2.4
4,7.0,4.4,0.36,3.1,0.18,7.5,0.38,4.4,0.38,2.6,0.15,7,0.28,6.5,2.6
4,8.0,4.4,0.36,3.5,0.2,7.9,0.39,4.4,0.39,2.9,0.18,7.3,0.27,7,2.8
4,9.0,4.4,0.36,3.9,0.23,8.3,0.4,4.4,0.43,3.2,0.23,7.7,0.26,7.5,3
4,10.0,4.4,0.36,4.3,0.25,8.7,0.41,4.5,0.45,3.6,0.27,8,0.24,7.9,3.2
